id,nombre,plataforma,marca,puntuacion usuarios,numero usuarios,popularidad
3481,The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water,PC,PC,6.1,48,desconocido
12529,Rampage Puzzle Attack,GameBoyAdvance,NINTENDO,8.0,5,desconocido
2594,Amazing Discoveries In Outer Space,PlayStation4,SONY,5.7,9,desconocido
10795,The Simpsons Game,Xbox360,MICROSOFT,7.7,88,desconocido
11464,Assassin's Creed: The Ezio Collection,XboxOne,MICROSOFT,7.8,66,desconocido
7300,Gotham City Impostors,Xbox360,MICROSOFT,7.1,90,desconocido
11726,J.U.L.I.A.: Among the Stars,PC,PC,7.8,24,desconocido
12482,Medal of Honor: European Assault,GameCube,NINTENDO,7.9,17,desconocido
10818,Space Hulk: Tactics,XboxOne,MICROSOFT,7.7,10,desconocido
12645,Mat Hoffman's Pro BMX,GameBoyAdvance,NINTENDO,8.0,5,desconocido
6818,Sega Superstars Tennis,Wii,NINTENDO,7.0,19,desconocido
6836,Electroplankton,DS,NINTENDO,7.0,38,desconocido
11507,Goblin Commander: Unleash the Horde,GameCube,NINTENDO,7.8,6,desconocido
3034,Zombi,PlayStation4,SONY,5.9,208,conocido
7245,Cars,GameCube,NINTENDO,7.1,10,desconocido
13037,Shiren the Wanderer,Wii,NINTENDO,8.0,6,desconocido
11496,Industry Giant II,PC,PC,7.8,20,desconocido
3721,Penarium,PlayStation4,SONY,6.2,6,desconocido
10922,Dreamfall Chapters,PC,PC,7.7,346,popular
12999,Madden NFL 08,DS,NINTENDO,8.0,8,desconocido
12523,Gods Eater Burst,PSP,SONY,8.0,40,desconocido
3025,Surgeon Simulator 2013,PC,PC,5.9,250,conocido
7026,Sherlock Holmes: Nemesis,PC,PC,7.0,28,desconocido
3646,Puzzle Quest: Challenge of the Warlords,Wii,NINTENDO,6.2,5,desconocido
6364,The Fall of the Dungeon Guardians,PC,PC,6.9,32,desconocido
3826,State of Emergency,PlayStation2,SONY,6.2,32,desconocido
7394,Screencheat,PC,PC,7.1,9,desconocido
3075,Just Dance 2018,Switch,NINTENDO,5.9,35,desconocido
3829,Ferrari Challenge Trofeo Pirelli,PlayStation3,SONY,6.2,30,desconocido
6545,Psychonauts in The Rhombus of Ruin,PlayStation4,SONY,7.0,36,desconocido
7268,Battleborn,XboxOne,MICROSOFT,7.1,180,poco conocido
11615,RoadKill,PlayStation2,SONY,7.8,16,desconocido
2976,World War III: Black Gold,PC,PC,5.9,13,desconocido
3664,PAIN,PlayStation3,SONY,6.2,41,desconocido
11503,Dreamfall Chapters Book Two: Rebels,PC,PC,7.8,72,desconocido
3002,Factotum 90,XboxOne,MICROSOFT,5.9,8,desconocido
12448,Star Wars: The Force Unleashed,Wii,NINTENDO,7.9,86,desconocido
2941,Back to the Future: The Game - Episode IV: Double Visions,PC,PC,5.9,28,desconocido
7024,Poker Night at the Inventory,PC,PC,7.0,115,poco conocido
12987,Toukiden: The Age of Demons,PlayStationVita,SONY,8.0,137,poco conocido
3743,Paperboy,Xbox360,MICROSOFT,6.2,6,desconocido
2981,Dead by Daylight,PC,PC,5.9,637,popular
2386,Max & the Magic Marker,PC,PC,5.6,8,desconocido
7242,Aragami,PlayStation4,SONY,7.1,45,desconocido
11506,MotoGP 4,PlayStation2,SONY,7.8,16,desconocido
6829,Hyperdimension Neptunia U: Action Unleashed,PlayStationVita,SONY,7.0,50,desconocido
16035,Gallop Racer 2001,PlayStation2,SONY,8.7,52,desconocido
3880,Dungeon Siege III,PlayStation3,SONY,6.2,87,desconocido
6267,Summon Night 6: Lost Borders,PlayStation4,SONY,6.9,19,desconocido
3653,Harry Potter and the Goblet of Fire,GameBoyAdvance,NINTENDO,6.2,10,desconocido
11447,Spy Hunter,Xbox,MICROSOFT,7.8,4,desconocido
12397,Marc Ecko's Getting Up: Contents Under Pressure,Xbox,MICROSOFT,7.9,14,desconocido
3073,NBA Jam,PlayStation3,SONY,5.9,15,desconocido
5512,Wild Earth: Photo Safari,PC,PC,6.7,6,desconocido
14814,Sword of Mana,GameBoyAdvance,NINTENDO,8.4,30,desconocido
7685,X2: Wolverine's Revenge,GameBoyAdvance,NINTENDO,7.2,5,desconocido
7659,Cities in Motion 2,PC,PC,7.2,154,poco conocido
8108,Black & White: Creature Isle,PC,PC,7.3,16,desconocido
9781,Legend of Kay,PlayStation2,SONY,7.5,22,desconocido
7714,"Wallace & Gromit's Grand Adventures, Episode 4: The Bogey Man",PC,PC,7.2,10,desconocido
5660,Steep,PC,PC,6.8,169,poco conocido
7649,Narcosis,PC,PC,7.2,17,desconocido
3236,UEFA EURO 2016,PlayStation4,SONY,6.0,12,desconocido
7623,The Sims 4: Get Together,PC,PC,7.2,135,poco conocido
12390,Shenmue I & II,XboxOne,MICROSOFT,7.9,69,desconocido
11642,rain,PlayStation3,SONY,7.8,178,poco conocido
13746,UEFA Champions League 2006-2007,Xbox360,MICROSOFT,8.2,11,desconocido
3155,NBA 2K8,PlayStation2,SONY,6.0,9,desconocido
8311,Lamplight City,PC,PC,7.3,23,desconocido
6912,Bad North,Switch,NINTENDO,7.0,33,desconocido
2918,Just Dance 2015,PlayStation4,SONY,5.9,34,desconocido
1795,Burly Men At Sea,Switch,NINTENDO,5.2,15,desconocido
9802,Assassin's Creed Rogue,PlayStation3,SONY,7.5,373,popular
9729,LEGO Jurassic World,PC,PC,7.5,51,desconocido
16256,Devil May Cry 4: Special Edition,PC,PC,8.8,231,conocido
4567,Rayman 3 HD,PlayStation3,SONY,6.5,29,desconocido
9767,The Count Lucanor,Switch,NINTENDO,7.5,22,desconocido
5707,Massive Chalice,XboxOne,MICROSOFT,6.8,49,desconocido
5,FIFA 21,PlayStation4,SONY,0.8,1153,popular
8242,ESPN International Track & Field,PlayStation2,SONY,7.3,4,desconocido
1704,Albion Online,PC,PC,5.2,168,poco conocido
5348,Tembo the Badass Elephant,PlayStation4,SONY,6.7,55,desconocido
1214,Shrek 2,GameBoyAdvance,NINTENDO,4.8,15,desconocido
6485,Planet Alpha,XboxOne,MICROSOFT,6.9,7,desconocido
11684,Lost Dimension,PlayStationVita,SONY,7.8,40,desconocido
7697,Crimson Alliance,Xbox360,MICROSOFT,7.2,39,desconocido
9809,Army of Two,Xbox360,MICROSOFT,7.5,250,conocido
1113,Assassin's Creed III Remastered,PlayStation4,SONY,4.6,141,poco conocido
5690,50 Cent: Blood on the Sand,PlayStation3,SONY,6.8,68,desconocido
11768,Call of Duty Classic,Xbox360,MICROSOFT,7.8,45,desconocido
6930,Mighty Gunvolt,3DS,NINTENDO,7.0,29,desconocido
4909,The Wonderful 101: Remastered,Switch,NINTENDO,6.5,63,desconocido
4862,Wattam,PlayStation4,SONY,6.5,39,desconocido
11764,Dungeons & Dragons Heroes,Xbox,MICROSOFT,7.8,24,desconocido
3165,GoldenEye 007: Reloaded,Xbox360,MICROSOFT,6.0,106,poco conocido
4664,ECHO (2017),PC,PC,6.5,36,desconocido
5021,Zombie Army 4: Dead War,PlayStation4,SONY,6.6,62,desconocido
4826,Medal of Honor: Allied Assault - Breakthrough,PC,PC,6.5,51,desconocido
7052,Tricky Towers,PlayStation4,SONY,7.0,88,desconocido
5715,MouseCraft,PC,PC,6.8,27,desconocido
5781,Vampyr,PC,PC,6.8,526,popular
7759,Blocks That Matter,PC,PC,7.2,59,desconocido
1227,Rogue Aces,PlayStation4,SONY,4.8,18,desconocido
9765,Oddworld: Stranger's Wrath HD,Switch,NINTENDO,7.5,23,desconocido
8187,Serious Sam HD: The Second Encounter,Xbox360,MICROSOFT,7.3,11,desconocido
11619,NFL Blitz 20-03,Xbox,MICROSOFT,7.8,4,desconocido
4699,Steep,XboxOne,MICROSOFT,6.5,66,desconocido
15007,Dragon Ball Z: Budokai Tenkaichi 2,Wii,NINTENDO,8.5,48,desconocido
3335,Just Dance 2019,Switch,NINTENDO,6.0,25,desconocido
5699,Perimeter: Emperor's Testament,PC,PC,6.8,5,desconocido
3136,Marvel's Guardians of the Galaxy - Episode 2: Under Pressure,PC,PC,6.0,27,desconocido
4589,Shu,Switch,NINTENDO,6.5,16,desconocido
6855,Microsoft Golf 2001 Edition,PC,PC,7.0,4,desconocido
2742,Dark Devotion,PlayStation4,SONY,5.8,9,desconocido
4696,Blood Bowl,PC,PC,6.5,60,desconocido
9779,Alpha Protocol,PC,PC,7.5,575,popular
6305,Batman: Arkham City - Harley Quinn's Revenge,Xbox360,MICROSOFT,6.9,82,desconocido
1229,Destiny: Rise of Iron,PlayStation4,SONY,4.8,288,conocido
1190,Stranger Things 3: The Game,XboxOne,MICROSOFT,4.7,6,desconocido
1376,Proteus,PlayStation3,SONY,4.9,53,desconocido
15015,Deadly Creatures,Wii,NINTENDO,8.5,40,desconocido
3348,"Borderlands 3: Guns, Love, and Tentacles",PC,PC,6.0,29,desconocido
8265,Light Fall,Switch,NINTENDO,7.3,12,desconocido
14830,Omega Five,Xbox360,MICROSOFT,8.4,18,desconocido
13799,chick chick BOOM,Wii,NINTENDO,8.2,15,desconocido
16635,After Burner Climax,Xbox360,MICROSOFT,9.7,579,popular
9769,Namco Museum,Switch,NINTENDO,7.5,37,desconocido
3318,RAGE 2,XboxOne,MICROSOFT,6.0,194,poco conocido
7704,Styx: Shards of Darkness,PlayStation4,SONY,7.2,60,desconocido
9755,Anima: Gate of Memories,XboxOne,MICROSOFT,7.5,28,desconocido
8248,Dark Sector,PlayStation3,SONY,7.3,77,desconocido
5943,Gratuitous Space Battles,PC,PC,6.8,76,desconocido
13906,Dr. Mario Online RX,Wii,NINTENDO,8.2,20,desconocido
5640,Alone With You,PlayStation4,SONY,6.8,13,desconocido
11623,Worms: Battle Islands,PSP,SONY,7.8,8,desconocido
9766,Wolfenstein,Xbox360,MICROSOFT,7.5,142,poco conocido
4554,Renowned Explorers: International Society,PC,PC,6.4,79,desconocido
12363,Mario Party DS,DS,NINTENDO,7.9,132,poco conocido
851,Far Cry 5: Hours of Darkness,PC,PC,4.3,51,desconocido
6964,Broken Sword 5: The Serpent's Curse,PlayStation4,SONY,7.0,50,desconocido
15011,Dynasty Warriors 3: Xtreme Legends,PlayStation2,SONY,8.5,59,desconocido
6458,Outlaw Golf,Xbox,MICROSOFT,6.9,9,desconocido
13680,Oddworld: Munch's Oddysee HD,PlayStationVita,SONY,8.2,13,desconocido
9731,Horizons: Empire of Istaria,PC,PC,7.5,22,desconocido
6134,The Last Federation,PC,PC,6.9,40,desconocido
12417,James Bond 007: Agent Under Fire,PlayStation2,SONY,7.9,57,desconocido
5650,Duke Nukem 3D: 20th Anniversary World Tour,PC,PC,6.8,42,desconocido
11631,Cars 2: The Video Game,Xbox360,MICROSOFT,7.8,20,desconocido
5516,Puzzle Quest: Galactrix,PC,PC,6.7,27,desconocido
16239,Hamtaro: Ham Ham Heartbreak,GameBoyAdvance,NINTENDO,8.8,22,desconocido
7001,The Getaway,PlayStation2,SONY,7.0,109,poco conocido
4427,Wonderbook: Book of Spells,PlayStation3,SONY,6.4,40,desconocido
8281,Star Ocean: The Last Hope,Xbox360,MICROSOFT,7.3,161,poco conocido
7647,Phantom Breaker: Battle Grounds,Xbox360,MICROSOFT,7.2,17,desconocido
11713,Guitar Hero: On Tour Decades,DS,NINTENDO,7.8,6,desconocido
7603,The Cave,WiiU,NINTENDO,7.2,50,desconocido
767,Disney Classic Games: Aladdin and the Lion King,XboxOne,MICROSOFT,4.2,6,desconocido
1677,NBA Live 18,XboxOne,MICROSOFT,5.2,48,desconocido
219,Thrillville,PSP,SONY,2.8,39,desconocido
12506,Impossible Creatures,PC,PC,7.9,53,desconocido
6936,Neon Chrome,XboxOne,MICROSOFT,7.0,9,desconocido
12471,Beyond: Two Souls,PlayStation4,SONY,7.9,1019,popular
5444,Guitar Hero: Warriors of Rock,Xbox360,MICROSOFT,6.7,56,desconocido
6897,NASCAR 07,Xbox,MICROSOFT,7.0,4,desconocido
9801,Final Fantasy Type-0 HD,PlayStation4,SONY,7.5,623,popular
11691,Siren,PlayStation2,SONY,7.8,54,desconocido
4597,Leisure Suit Larry: Wet Dreams Don't Dry,PC,PC,6.5,53,desconocido
8344,Loadout,PC,PC,7.3,447,popular
4711,Smoke and Sacrifice,Switch,NINTENDO,6.5,11,desconocido
11654,GreedFall,PlayStation4,SONY,7.8,370,popular
9752,Mario & Sonic at the Olympic Winter Games,Wii,NINTENDO,7.5,63,desconocido
8131,Way of the Samurai 4,PC,PC,7.3,33,desconocido
8093,Borderlands 2 VR,PlayStation4,SONY,7.3,63,desconocido
1749,Monster Energy Supercross - The Official Videogame 2,PlayStation4,SONY,5.2,19,desconocido
9757,Human Resource Machine,WiiU,NINTENDO,7.5,8,desconocido
4713,Megaton Rainfall,PlayStation4,SONY,6.5,27,desconocido
6900,The Station,PC,PC,7.0,21,desconocido
4787,Order Up!!,3DS,NINTENDO,6.5,6,desconocido
195,NHL 21,PlayStation4,SONY,2.7,81,desconocido
14993,Shaman King: Master of Spirits 2,GameBoyAdvance,NINTENDO,8.5,17,desconocido
6489,Section 8,PC,PC,6.9,82,desconocido
4369,The Godfather,PC,PC,6.4,190,poco conocido
12406,Divinity II: The Dragon Knight Saga,Xbox360,MICROSOFT,7.9,56,desconocido
8199,Disney Castle of Illusion starring Mickey Mouse,PlayStation3,SONY,7.3,70,desconocido
6797,Semispheres,Switch,NINTENDO,7.0,7,desconocido
8299,No More Heroes: Heroes Paradise,PlayStation3,SONY,7.3,46,desconocido
1167,FIFA Soccer 10,PC,PC,4.7,77,desconocido
11444,Book of Demons,PC,PC,7.8,56,desconocido
3067,Dungeon Siege III,Xbox360,MICROSOFT,5.9,110,poco conocido
8270,Matterfall,PlayStation4,SONY,7.3,39,desconocido
2969,Earthworm Jim,GameBoyAdvance,NINTENDO,5.9,14,desconocido
1705,Just Dance 2017,Switch,NINTENDO,5.2,70,desconocido
3232,Mevo & the Grooveriders,PC,PC,6.0,28,desconocido
9772,Justice League Heroes,PSP,SONY,7.5,6,desconocido
5976,Cognition: An Erica Reed Thriller Episode 1 - The Hangman,PC,PC,6.8,48,desconocido
6785,Dead Rising 2: Off the Record,PlayStation3,SONY,7.0,40,desconocido
11677,Bujingai: The Forsaken City,PlayStation2,SONY,7.8,17,desconocido
6242,Daemon X Machina,PC,PC,6.9,22,desconocido
4467,Call of Duty: Advanced Warfare - Havoc,XboxOne,MICROSOFT,6.4,20,desconocido
13918,Hidden & Dangerous,Dreamcast,SEGA,8.2,5,desconocido
5478,Psycho-Pass: Mandatory Happiness,PlayStation4,SONY,6.7,32,desconocido
1674,Ancestors: The Humankind Odyssey,XboxOne,MICROSOFT,5.2,19,desconocido
1181,Dungeon Siege III,PC,PC,4.7,423,popular
14842,Excite Truck,Wii,NINTENDO,8.4,86,desconocido
8291,NAIRI: Tower of Shirin,Switch,NINTENDO,7.3,10,desconocido
16257,Mushroom Men: The Spore Wars,Wii,NINTENDO,8.8,66,desconocido
8365,No Straight Roads,PC,PC,7.3,74,desconocido
8121,Swingerz Golf,GameCube,NINTENDO,7.3,4,desconocido
11616,Silpheed: The Lost Planet,PlayStation2,SONY,7.8,6,desconocido
6973,Adventures of Pip,PC,PC,7.0,6,desconocido
9278,Styx: Shards of Darkness,XboxOne,MICROSOFT,7.4,27,desconocido
8264,Kingdoms and Castles,PC,PC,7.3,24,desconocido
14516,The Splatters,Xbox360,MICROSOFT,8.3,18,desconocido
1034,Total War: WARHAMMER - Call of the Beastmen,PC,PC,4.5,20,desconocido
14520,Danganronpa Another Episode: Ultra Despair Girls,PlayStationVita,SONY,8.3,112,poco conocido
14535,Binary Domain,PlayStation3,SONY,8.3,200,conocido
14528,SOCOM: U.S. Navy Seals: Combined Assault,PlayStation2,SONY,8.3,39,desconocido
8238,Darksiders II: Deathinitive Edition,PlayStation4,SONY,7.3,213,conocido
6769,Borderlands: Claptrap's New Robot Revolution,Xbox360,MICROSOFT,7.0,43,desconocido
5016,FIFA World Cup: Germany 2006,Xbox360,MICROSOFT,6.6,33,desconocido
6877,Syberia,Xbox,MICROSOFT,7.0,5,desconocido
2923,NBA Live 18,PlayStation4,SONY,5.9,117,poco conocido
9157,Project Eden,PC,PC,7.4,14,desconocido
11760,Drawn to Life: The Next Chapter,DS,NINTENDO,7.8,26,desconocido
1364,Blazing Angels 2: Secret Missions of WWII,PC,PC,4.9,9,desconocido
4955,Namco Museum,PlayStation2,SONY,6.6,7,desconocido
9183,Max: The Curse of Brotherhood,XboxOne,MICROSOFT,7.4,298,conocido
8304,Ninja Gaiden Sigma Plus,PlayStationVita,SONY,7.3,70,desconocido
1220,Ballistic: Ecks vs. Sever II,GameBoyAdvance,NINTENDO,4.8,5,desconocido
14532,World in Conflict: Soviet Assault,PC,PC,8.3,64,desconocido
8691,Dark Devotion,PC,PC,7.4,36,desconocido
29,Thrillville: Off the Rails,PSP,SONY,1.5,28,desconocido
1089,Marvel vs. Capcom: Infinite,PlayStation4,SONY,4.6,243,conocido
14524,Fire Pro Wrestling 2,GameBoyAdvance,NINTENDO,8.3,8,desconocido
14523,Puyo Pop Fever,GameCube,NINTENDO,8.3,6,desconocido
12387,LEGO DC Super-Villains,XboxOne,MICROSOFT,7.9,19,desconocido
6867,Blood Bowl 2,PlayStation4,SONY,7.0,46,desconocido
11625,Disney's Chicken Little: Ace in Action,Wii,NINTENDO,7.8,4,desconocido
14533,Dynasty Warriors 4: Xtreme Legends,PlayStation2,SONY,8.3,43,desconocido
2816,Persona 5: Dancing in Starlight,PlayStation4,SONY,5.8,105,poco conocido
12454,Star Wars: The Clone Wars,PlayStation2,SONY,7.9,19,desconocido
3150,Rock of Ages 3: Make & Break,PC,PC,6.0,10,desconocido
11712,Super Swing Golf,Wii,NINTENDO,7.8,15,desconocido
1221,Dead Rising 4,XboxOne,MICROSOFT,4.8,369,popular
3320,Halo 2,PC,PC,6.0,260,conocido
11649,Dragon Ball Z: Burst Limit,Xbox360,MICROSOFT,7.8,50,desconocido
6799,Uru: The Path of the Shell,PC,PC,7.0,8,desconocido
11710,RollerCoaster Tycoon 3: Complete Edition,Switch,NINTENDO,7.8,8,desconocido
9216,Layers of Fear,PC,PC,7.4,369,popular
3014,Dead Rising 4: Frank's Big Package,PlayStation4,SONY,5.9,61,desconocido
9160,Sword Art Online: Fatal Bullet,XboxOne,MICROSOFT,7.4,36,desconocido
4952,Fantavision,PlayStation2,SONY,6.6,9,desconocido
3013,Zanki Zero: Last Beginning,PlayStation4,SONY,5.9,31,desconocido
3026,Infliction: Extended Cut,XboxOne,MICROSOFT,5.9,19,desconocido
3053,Amnesia: A Machine for Pigs,PC,PC,5.9,904,popular
8845,Dark Sector,Xbox360,MICROSOFT,7.4,151,poco conocido
8348,Tokobot,PSP,SONY,7.3,8,desconocido
8234,Flotilla,PC,PC,7.3,14,desconocido
4991,Cities: Skylines - Snowfall,PC,PC,6.6,29,desconocido
9221,Crazy Machines 2,PC,PC,7.4,21,desconocido
9237,FIFA World Cup: Germany 2006,PSP,SONY,7.4,9,desconocido
9232,Headmaster,PlayStation4,SONY,7.4,43,desconocido
1036,Hitman GO: Definitive Edition,PC,PC,4.5,34,desconocido
1032,Assassin's Creed Unity,XboxOne,MICROSOFT,4.5,1135,popular
3019,"Warhammer 40,000: Mechanicus",Switch,NINTENDO,5.9,12,desconocido
12441,Planet Alpha,PC,PC,7.9,31,desconocido
9245,Snake Pass,Switch,NINTENDO,7.4,166,poco conocido
8685,DOFUS,PC,PC,7.4,46,desconocido
9271,Mushroom Wars 2,Switch,NINTENDO,7.4,5,desconocido
8733,Warriors Orochi 4,PlayStation4,SONY,7.4,36,desconocido
14990,Arc the Lad: Twilight of the Spirits,PlayStation2,SONY,8.5,42,desconocido
8906,Assassin's Creed Rogue,Xbox360,MICROSOFT,7.4,382,popular
5615,Kingdoms of Amalur: Re-Reckoning,XboxOne,MICROSOFT,6.7,24,desconocido
5347,Red Faction: Guerrilla Re-Mars-tered,Switch,NINTENDO,6.7,15,desconocido
11653,WWE SmackDown vs. Raw 2011,Wii,NINTENDO,7.8,4,desconocido
5598,The Surge,PC,PC,6.7,252,conocido
4988,Forgotten Realms: Demon Stone,Xbox,MICROSOFT,6.6,7,desconocido
11681,Stubbs the Zombie in Rebel Without a Pulse,PC,PC,7.8,92,desconocido
14531,The Red Star,PlayStation2,SONY,8.3,22,desconocido
8860,Dead Rising 2: Off the Record,Xbox360,MICROSOFT,7.4,69,desconocido
14998,NFL Fever 2003,Xbox,MICROSOFT,8.5,11,desconocido
6902,The Deadly Tower of Monsters,PlayStation4,SONY,7.0,95,desconocido
12451,Naruto: Clash of Ninja,GameCube,NINTENDO,7.9,20,desconocido
9235,Justice League Heroes: The Flash,GameBoyAdvance,NINTENDO,7.4,9,desconocido
12369,Sonic Heroes,GameCube,NINTENDO,7.9,218,conocido
15013,Monster Hunter Freedom 2,PSP,SONY,8.5,95,desconocido
11763,Fist of the North Star: Lost Paradise,PlayStation4,SONY,7.8,107,poco conocido
8130,The House of the Dead III,Xbox,MICROSOFT,7.3,13,desconocido
11620,Hearts of Iron,PC,PC,7.8,33,desconocido
9753,Dream Daddy: A Dad Dating Simulator,PC,PC,7.5,95,desconocido
6916,Star Ocean 4: The Last Hope - 4K & Full HD Remaster,PlayStation4,SONY,7.0,34,desconocido
4961,The Blackout Club,PlayStation4,SONY,6.6,17,desconocido
4820,Serious Sam II,Xbox,MICROSOFT,6.5,15,desconocido
6773,Metal Gear Solid V: Metal Gear Online,PlayStation4,SONY,7.0,79,desconocido
2803,88 Heroes,PlayStation4,SONY,5.8,5,desconocido
9181,The Journey Down: Chapter One,PC,PC,7.4,46,desconocido
12419,Auto Assault,PC,PC,7.9,47,desconocido
8144,Space Hulk Ascension,PC,PC,7.3,31,desconocido
5040,Cars 3: Driven to Win,PlayStation4,SONY,6.6,34,desconocido
4606,Super Dragon Ball Z,PlayStation2,SONY,6.5,30,desconocido
4684,Sea of Solitude,XboxOne,MICROSOFT,6.5,25,desconocido
8285,Mortal Kombat vs. DC Universe,Xbox360,MICROSOFT,7.3,106,poco conocido
8319,Majesty 2: The Fantasy Kingdom Sim,PC,PC,7.3,140,poco conocido
14526,Naruto: Clash of Ninja Revolution 2,Wii,NINTENDO,8.3,17,desconocido
5294,Bionicle Heroes,DS,NINTENDO,6.7,19,desconocido
4764,Return to PoPoLoCrois: A Story of Seasons Fairytale,3DS,NINTENDO,6.5,14,desconocido
11781,F1 2002,GameCube,NINTENDO,7.8,5,desconocido
2747,Test Drive Unlimited 2,PC,PC,5.8,272,conocido
8237,Tales of Zestiria,PlayStation4,SONY,7.3,375,popular
6767,Capcom Classics Collection Vol. 2,Xbox,MICROSOFT,7.0,5,desconocido
3219,Lara Croft and the Temple of Osiris,XboxOne,MICROSOFT,6.0,55,desconocido
6866,Before We Leave,PC,PC,7.0,21,desconocido
8361,Remember Me,PlayStation3,SONY,7.3,458,popular
4621,Apex Construct,PlayStation4,SONY,6.5,26,desconocido
6847,Assassin's Creed Syndicate: Jack the Ripper,PlayStation4,SONY,7.0,65,desconocido
6786,Section 8,PlayStation3,SONY,7.0,13,desconocido
11780,Until Dawn: Rush of Blood,PlayStation4,SONY,7.8,197,poco conocido
12359,Dementium: The Ward,DS,NINTENDO,7.9,38,desconocido
11767,Skate It,DS,NINTENDO,7.8,12,desconocido
14824,Super Robot Taisen: Original Generation,GameBoyAdvance,NINTENDO,8.4,7,desconocido
9716,Axel & Pixel,Xbox360,MICROSOFT,7.5,14,desconocido
6883,Late Shift,XboxOne,MICROSOFT,7.0,36,desconocido
9740,Kingdom of Paradise,PSP,SONY,7.5,22,desconocido
8857,Resident Evil 5,Switch,NINTENDO,7.4,43,desconocido
6938,Zarvot,Switch,NINTENDO,7.0,5,desconocido
2964,Shadows: Awakening,PlayStation4,SONY,5.9,14,desconocido
5389,Killzone: Shadow Fall - Intercept,PlayStation4,SONY,6.7,74,desconocido
11618,NFL Blitz 20-03,GameCube,NINTENDO,7.8,5,desconocido
9176,Sega GT Online,Xbox,MICROSOFT,7.4,9,desconocido
11650,Blazing Angels 2: Secret Missions of WWII,Xbox360,MICROSOFT,7.8,13,desconocido
5359,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy,3DS,NINTENDO,6.7,40,desconocido
11778,Open Me!,PlayStationVita,SONY,7.8,12,desconocido
1480,Mass Effect: Andromeda,PC,PC,5.0,4148,popular
14517,Dragon Ball Z: Budokai Tenkaichi,PlayStation2,SONY,8.3,86,desconocido
14530,Pirates: The Legend of Black Kat,PlayStation2,SONY,8.3,12,desconocido
9264,Valley,PlayStation4,SONY,7.4,39,desconocido
6903,Star Ocean 4: The Last Hope - 4K & Full HD Remaster,PlayStation4,SONY,7.0,34,desconocido
11743,Fate/Unlimited Codes,PSP,SONY,7.8,10,desconocido
15455,All-Star Baseball 2005,PlayStation2,SONY,8.6,21,desconocido
4675,Minecraft: Story Mode - Episode 4: A Block and a Hard Place,PlayStation4,SONY,6.5,20,desconocido
12407,Majin and the Forsaken Kingdom,PlayStation3,SONY,7.9,42,desconocido
11640,Tom Clancy's Rainbow Six: Lockdown,GameCube,NINTENDO,7.8,5,desconocido
9191,UEFA Champions League 2006-2007,PlayStation2,SONY,7.4,8,desconocido
12449,Papo & Yo,PlayStation3,SONY,7.9,92,desconocido
14522,Scrapland,PC,PC,8.3,52,desconocido
14850,Pac 'n Roll,DS,NINTENDO,8.4,5,desconocido
6788,Roogoo,PC,PC,7.0,19,desconocido
14515,Frogger 2: Swampy's Revenge,PC,PC,8.3,13,desconocido
14504,Rock of Ages,Xbox360,MICROSOFT,8.3,21,desconocido
959,PGA Tour 2K21,Switch,NINTENDO,4.4,18,desconocido
2722,Brink,PlayStation3,SONY,5.8,174,poco conocido
4935,Black The Fall,PC,PC,6.6,36,desconocido
8902,Dimension Drive,Switch,NINTENDO,7.4,9,desconocido
12412,Call of Juarez: Gunslinger,Switch,NINTENDO,7.9,35,desconocido
12457,Zoo Tycoon 2,PC,PC,7.9,63,desconocido
8341,PixelJunk Monsters: Ultimate,PC,PC,7.3,25,desconocido
15000,In the Groove,PlayStation2,SONY,8.5,14,desconocido
11686,Grand Ages: Rome,PC,PC,7.8,47,desconocido
