id,nombre,plataforma,marca,puntuacion usuarios
745,Terminator Salvation,PlayStation3,SONY,4.1
1888,New Rally-X,Xbox360,MICROSOFT,5.3
577,Bombshell (2016),PC,PC,3.8
5544,Devil's Third,WiiU,NINTENDO,6.7
5286,America's Army: True Soldiers,Xbox360,MICROSOFT,6.7
702,Surgeon Simulator: Experience Reality,PlayStation4,SONY,4.1
519,Rise of the Guardians,Xbox360,MICROSOFT,3.7
853,Transformers: Rise of the Dark Spark,PlayStation4,SONY,4.3
822,Sonic the Hedgehog,PlayStation3,SONY,4.3
855,Funk of Titans,XboxOne,MICROSOFT,4.3
832,Battle: Los Angeles,PlayStation3,SONY,4.3
5522,Turning Point: Fall of Liberty,Xbox360,MICROSOFT,6.7
2807,Enemy Front,PlayStation3,SONY,5.8
974,Enki,PC,PC,4.5
1709,The Golden Compass,DS,NINTENDO,5.2
2818,Danger Girl,PlayStation,SONY,5.8
3920,The Legend of Alon D'ar,PlayStation2,SONY,6.3
2756,Flushed Away,PlayStation2,SONY,5.8
1820,Star Wars The Clone Wars: Republic Heroes,PlayStation3,SONY,5.3
270,Myst,DS,NINTENDO,3.0
1444,Power Rangers Super Megaforce,3DS,NINTENDO,5.0
9762,Dead or Alive Xtreme 3: Fortune,PlayStation4,SONY,7.5
2424,"Harry Potter and the Deathly Hallows, Part 2",PlayStation3,SONY,5.6
1114,PlayStation Move Ape Escape,PlayStation3,SONY,4.6
4265,Monster Jam,Xbox360,MICROSOFT,6.4
2350,Naughty Bear,Xbox360,MICROSOFT,5.6
3065,Ice Age: Continental Drift - Arctic Games,Xbox360,MICROSOFT,5.9
4761,Will of Steel,PC,PC,6.5
409,Omerta: City of Gangsters,Xbox360,MICROSOFT,3.5
6562,Tron,Xbox360,MICROSOFT,7.0
7362,Six Flags Fun Park,Wii,NINTENDO,7.1
4077,Justice League Heroes,DS,NINTENDO,6.3
4284,ECW Anarchy Rulz,PlayStation,SONY,6.4
370,Dead Alliance,XboxOne,MICROSOFT,3.4
240,Air Conflicts: Vietnam,PC,PC,2.9
91,Zathura,PlayStation2,SONY,2.0
171,NBA Live 14,PlayStation4,SONY,2.6
1354,Blood Knights,Xbox360,MICROSOFT,4.9
88,Super Dungeon Bros,PlayStation4,SONY,2.0
7015,Bliss Island,Xbox360,MICROSOFT,7.0
2662,Dynasty Warriors 6,PlayStation2,SONY,5.8
7569,Cruis'n  Exotica,Nintendo64,NINTENDO,7.2
1271,Furu Furu Park,Wii,NINTENDO,4.8
1052,"Harry Potter and the Deathly Hallows, Part 2",PC,PC,4.6
1260,G.I. Joe: The Rise of Cobra,PlayStation3,SONY,4.8
137,Star Trek The Video Game,PC,PC,2.3
12520,Jeremy McGrath Supercross 2000,Dreamcast,SEGA,8.0
3096,Rengoku: The Tower of Purgatory,PSP,SONY,5.9
1189,Hatred,PC,PC,4.7
3344,Ben 10: Omniverse,WiiU,NINTENDO,6.0
8839,Final Fight: Streetwise,PlayStation2,SONY,7.4
6,FIFA 20: Legacy Edition,Switch,NINTENDO,0.9
463,Aliens: Colonial Marines,PlayStation3,SONY,3.6
1145,Ghostbusters: Sanctum of Slime,PC,PC,4.7
10671,Deadfall Adventures,Xbox360,MICROSOFT,7.7
1390,Quantum Theory,PlayStation3,SONY,4.9
2500,Naughty Bear,PlayStation3,SONY,5.7
3638,Star Wars The Clone Wars: Republic Heroes,Xbox360,MICROSOFT,6.2
310,New Gundam Breaker,PlayStation4,SONY,3.1
1405,Pac-Man Party 3D,3DS,NINTENDO,4.9
25,Mindjack,Xbox360,MICROSOFT,1.4
108,RollerCoaster Tycoon World,PC,PC,2.1
32,WWE 2K20,PlayStation4,SONY,1.5
2652,Hot Wheels: Beat That!,Xbox360,MICROSOFT,5.8
2030,Watchmen: The End Is Nigh Part 2,PC,PC,5.4
8648,Godzilla: Unleashed,Wii,NINTENDO,7.3
12300,Cops 2170: The Power of Law,PC,PC,7.9
5136,Zoo Tycoon DS,DS,NINTENDO,6.6
2425,Transformers: Rise of the Dark Spark,Xbox360,MICROSOFT,5.6
16057,Buffy the Vampire Slayer: Wrath of the Darkhul King,GameBoyAdvance,NINTENDO,8.8
1082,AeternoBlade II,Switch,NINTENDO,4.6
628,Ridge Racer,PlayStationVita,SONY,3.9
2031,MilitAnt,PlayStation4,SONY,5.4
9789,SunAge,PC,PC,7.5
13264,Warriors Orochi 2,Xbox360,MICROSOFT,8.1
12777,Big Beach Sports,Wii,NINTENDO,8.0
215,Battleship,PlayStation3,SONY,2.8
321,Gothic 3: Forsaken Gods,PC,PC,3.2
8883,Yu-Gi-Oh! The Falsebound Kingdom,GameCube,NINTENDO,7.4
206,Big Mutha Truckers 2,PC,PC,2.8
331,Chronovolt,PlayStationVita,SONY,3.2
5508,Discs of Tron,Xbox360,MICROSOFT,6.7
1318,NeverEnd (2006),PC,PC,4.8
9351,Naughty Bear: Panic in Paradise,PlayStation3,SONY,7.5
197,Waking,PC,PC,2.7
5062,Pirates vs Ninjas Dodgeball,Xbox360,MICROSOFT,6.6
906,The Scourge Project: Episodes 1 and 2,PC,PC,4.4
911,Tom Clancy's Ghost Recon Advanced Warfighter,PlayStation2,SONY,4.4
2154,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlayStation4,SONY,5.5
5911,Iron Man,Wii,NINTENDO,6.8
6100,Crash Time: Autobahn Pursuit,Xbox360,MICROSOFT,6.9
234,Oddworld: Munch's Oddysee,GameBoyAdvance,NINTENDO,2.9
1171,Risen 3: Titan Lords,Xbox360,MICROSOFT,4.7
3285,Metal Dungeon,Xbox,MICROSOFT,6.0
1098,Last Rebellion,PlayStation3,SONY,4.6
7946,Cortex Command,PC,PC,7.2
4034,Harmonix Music VR,PlayStation4,SONY,6.3
677,Husk,PC,PC,4.0
5129,NPPL Championship Paintball 2009,Xbox360,MICROSOFT,6.6
78,Mindjack,PlayStation3,SONY,1.9
1404,Q*bert: Rebooted,PlayStation4,SONY,4.9
5785,TMNT: Mutant Melee,GameCube,NINTENDO,6.8
3270,Hummer Badlands,Xbox,MICROSOFT,6.0
5186,Street Trace: NYC,Xbox360,MICROSOFT,6.6
1414,Darkest of Days,Xbox360,MICROSOFT,4.9
792,Vaccine,Switch,NINTENDO,4.2
11337,Pac-Man World 3,DS,NINTENDO,7.8
6792,The Mummy Returns,PlayStation2,SONY,7.0
1898,Combat of Giants: Dinosaurs 3D,3DS,NINTENDO,5.3
271,TotemBall,Xbox360,MICROSOFT,3.0
2027,Superman: The Man of Steel,Xbox,MICROSOFT,5.4
3908,Infinity Runner,XboxOne,MICROSOFT,6.3
2043,Jurassic Park III: The DNA Factor,GameBoyAdvance,NINTENDO,5.4
2578,Hellboy: The Science of Evil,Xbox360,MICROSOFT,5.7
3366,State of Emergency 2,PlayStation2,SONY,6.0
1420,Johnny Kung Fu,3DS,NINTENDO,4.9
3869,Tetris Worlds,PlayStation2,SONY,6.2
7474,Calvino Noir,PlayStation4,SONY,7.1
4376,Watchmen: The End Is Nigh Part 2,Xbox360,MICROSOFT,6.4
1546,Beowulf: The Game,PC,PC,5.0
8967,Evolution Skateboarding,PlayStation2,SONY,7.4
1977,Bubsy: The Woolies Strike Back,PC,PC,5.4
1418,"Harry Potter and the Deathly Hallows, Part 2",Xbox360,MICROSOFT,4.9
2800,Dragonriders: Chronicles of Pern,PC,PC,5.8
1975,MotoGP 08,Wii,NINTENDO,5.4
2626,Jonny Moseley Mad Trix,PlayStation2,SONY,5.7
574,Swashbucklers: Blue vs. Grey,PC,PC,3.8
2118,Golden Axe: Beast Rider,PlayStation3,SONY,5.5
1202,Sword of the Stars II: Lords of Winter,PC,PC,4.7
8194,Combat: Task Force 121,Xbox,MICROSOFT,7.3
7560,Black Stone: Magic & Steel,Xbox,MICROSOFT,7.1
1119,Submersed,PlayStation4,SONY,4.6
8580,Warriors: Legends of Troy,PlayStation3,SONY,7.3
4351,Iron Man,PSP,SONY,6.4
93,Tony Hawk Ride,PlayStation3,SONY,2.0
6315,C.O.R.E.,DS,NINTENDO,6.9
3752,Dead Island: Ryder White,Xbox360,MICROSOFT,6.2
1548,Dungeon Lords,PC,PC,5.0
281,Deus Ex: The Fall,PC,PC,3.0
2018,Crash: Mind Over Mutant,DS,NINTENDO,5.4
2511,Rodea the Sky Soldier,3DS,NINTENDO,5.7
3384,Earthworm Jim 2,GameBoyAdvance,NINTENDO,6.0
934,Supercar Street Challenge,PC,PC,4.4
981,007 Legends,Xbox360,MICROSOFT,4.5
196,Narcos: Rise of the Cartels,PC,PC,2.7
2501,7 Days to Die,PlayStation4,SONY,5.7
2494,Tank! Tank! Tank!,WiiU,NINTENDO,5.7
7,WWE 2K20,XboxOne,MICROSOFT,1.1
2849,Iron Man,Xbox360,MICROSOFT,5.8
2504,Reservoir Dogs: Bloody Days,PC,PC,5.7
3451,LA Cops,PC,PC,6.1
886,Racquet Sports,PlayStation3,SONY,4.3
101,Without Warning,Xbox,MICROSOFT,2.0
1400,Dead Horde,PC,PC,4.9
1971,Call of Juarez: The Cartel,PlayStation3,SONY,5.3
113,Star Trek The Video Game,PlayStation3,SONY,2.1
9076,D1 Professional Drift Grand Prix Series,PlayStation2,SONY,7.4
1309,Swashbucklers: Blue vs. Grey,PlayStation2,SONY,4.8
1236,Soldier of Fortune: Payback,PC,PC,4.8
5159,Brothers in Arms: Double Time,Wii,NINTENDO,6.6
3024,Generation Zero,PlayStation4,SONY,5.9
15152,Hard Truck: Apocalypse,PC,PC,8.5
2834,Without Warning,PlayStation2,SONY,5.8
1569,Major League Eating: The Game,Wii,NINTENDO,5.0
7069,Splat Renegade Paintball,PC,PC,7.1
8652,CSI: Crime Scene Investigation,Xbox,MICROSOFT,7.3
6167,Tournament of Legends,Wii,NINTENDO,6.9
12704,Mobile Suit Gundam Seed: Never Ending Tomorrow,PlayStation2,SONY,8.0
1797,Spartacus Legends,Xbox360,MICROSOFT,5.3
5308,NPPL Championship Paintball 2009,PlayStation3,SONY,6.7
13310,Fighting Fantasy: The Warlock of Firetop Mountain,DS,NINTENDO,8.1
5273,Stronghold: Crusader Extreme,PC,PC,6.6
267,Interpol: The Trail of Dr. Chaos,Xbox360,MICROSOFT,3.0
1994,Impire,PC,PC,5.4
10808,War World,Xbox360,MICROSOFT,7.7
2878,Golden Axe: Beast Rider,Xbox360,MICROSOFT,5.8
8670,Napoleon Dynamite: The Game,DS,NINTENDO,7.3
4345,Rodea the Sky Soldier,WiiU,NINTENDO,6.4
2000,Fantastic Four: Rise of the Silver Surfer,Xbox360,MICROSOFT,5.4
367,Stop Stress: A Day of Fury,Wii,NINTENDO,3.3
1071,Bravo Team,PlayStation4,SONY,4.6
1528,The Cursed Crusade,PlayStation3,SONY,5.0
372,Ghostbusters: Sanctum of Slime,Xbox360,MICROSOFT,3.4
5679,Grooverider Slot Car Thunder,Xbox,MICROSOFT,6.8
1152,Crime Stories: From the Files of Martin Mystere,PC,PC,4.7
1777,Madagascar 3: The Video Game,Xbox360,MICROSOFT,5.2
3208,Football Mogul 2007,PC,PC,6.0
983,Yet Another Zombie Defense HD,XboxOne,MICROSOFT,4.5
7039,N3II: Ninety-Nine Nights,Xbox360,MICROSOFT,7.0
3855,Smart Bomb,PSP,SONY,6.2
426,Aliens: Colonial Marines,PC,PC,3.5
1060,Catwoman,Xbox,MICROSOFT,4.6
5213,Hyperdimension Neptunia,PlayStation3,SONY,6.6
2875,Bubsy: The Woolies Strike Back,PlayStation4,SONY,5.8
2873,Shadow the Hedgehog,PlayStation2,SONY,5.8
2166,Infinity Runner,PlayStation4,SONY,5.5
456,Unlimited Saga,PlayStation2,SONY,3.6
4562,Ugly Americans: Apocalypsegeddon,Xbox360,MICROSOFT,6.4
9334,Top Gear RPM Tuning,Xbox,MICROSOFT,7.5
12764,The Ant Bully,Wii,NINTENDO,8.0
1554,Arctic Thunder,PlayStation2,SONY,5.0
291,Tennis World Tour,PlayStation4,SONY,3.1
6961,Heaven & Hell (2003),PC,PC,7.0
2419,Project Root,PlayStation4,SONY,5.6
2867,Sniper: Ghost Warrior,Xbox360,MICROSOFT,5.8
4154,Mr. Driller Online,Xbox360,MICROSOFT,6.3
3429,Saw II: Flesh & Blood,PlayStation3,SONY,6.1
3425,Mushroom Men: Rise of the Fungi,DS,NINTENDO,6.1
3290,Starship Troopers,PC,PC,6.0
5268,BeachHead 2000,PC,PC,6.6
10746,Predator: Concrete Jungle,Xbox,MICROSOFT,7.7
441,Catwoman (2004),PC,PC,3.5
9988,Zoids Assault,Xbox360,MICROSOFT,7.6
9396,Inmates,PC,PC,7.5
415,Arc of Alchemist,PlayStation4,SONY,3.5
10071,Inuyasha: Secret of the Divine Jewel,DS,NINTENDO,7.6
3314,The Incredible Hulk,Wii,NINTENDO,6.0
5065,Zenith,PlayStation4,SONY,6.6
8446,Pure Futbol,PlayStation3,SONY,7.3
1872,Verdun,XboxOne,MICROSOFT,5.3
3378,The Mummy,PC,PC,6.0
1358,Sonic the Hedgehog,Xbox360,MICROSOFT,4.9
1099,Red Ninja: End of Honor,Xbox,MICROSOFT,4.6
1847,The Golden Compass,PlayStation2,SONY,5.3
1087,Summer Sports: Paradise Island,Wii,NINTENDO,4.6
505,Fear Effect Sedna,XboxOne,MICROSOFT,3.7
472,Surfing H3O,PlayStation2,SONY,3.6
13625,World Series of Poker,PlayStation2,SONY,8.2
970,Attack on Titan: Humanity in Chains,3DS,NINTENDO,4.5
1645,Death Crimson OX,Dreamcast,SEGA,5.1
529,Raid: World War II,PlayStation4,SONY,3.7
15807,Tokyo Xtreme Racer DRIFT 2,PlayStation2,SONY,8.7
1351,Gladiators of Rome,PC,PC,4.9
1126,ARK Park,PlayStation4,SONY,4.6
6611,One Piece: Unlimited Cruise SP,3DS,NINTENDO,7.0
512,Coffin Dodgers,XboxOne,MICROSOFT,3.7
7110,Catwoman,PlayStation2,SONY,7.1
3341,Tom Clancy's Ghost Recon,Wii,NINTENDO,6.0
5973,Operation Darkness,Xbox360,MICROSOFT,6.8
454,My Street,PlayStation2,SONY,3.6
6733,Cooking Mama: Cookstar,Switch,NINTENDO,7.0
6644,Disney's PK: Out of the Shadows,GameCube,NINTENDO,7.0
279,Tony Hawk Ride,Xbox360,MICROSOFT,3.0
538,.detuned,PlayStation3,SONY,3.7
6738,Donkey Kong: Barrel Blast,Wii,NINTENDO,7.0
9954,Alien Rage,Xbox360,MICROSOFT,7.6
3516,Primal Carnage: Extinction,PlayStation4,SONY,6.1
9406,And 1 Streetball,Xbox,MICROSOFT,7.5
6732,Fish Tycoon,DS,NINTENDO,7.0
13771,Starpoint Gemini,PC,PC,8.2
5230,Kakuto Chojin,Xbox,MICROSOFT,6.6
2854,Elite Warriors: Vietnam,PC,PC,5.8
982,WWII Tank Commander,PC,PC,4.5
2456,Shadow Assault -Tenchu-,Xbox360,MICROSOFT,5.6
1758,Samurai Shodown Sen,Xbox360,MICROSOFT,5.2
6628,Spectral Force Genesis,DS,NINTENDO,7.0
2444,Rampage: Total Destruction,Wii,NINTENDO,5.6
3058,Bus Simulator 16,PC,PC,5.9
341,The History Channel: Great Battles of Rome,PC,PC,3.2
1194,Backyard Wrestling 2: There Goes the Neighborhood,PlayStation2,SONY,4.7
5390,Happy Feet,Wii,NINTENDO,6.7
5915,Sega Classics Collection,PlayStation2,SONY,6.8
10740,Freedom Wings,DS,NINTENDO,7.7
4825,Winter Stars,Xbox360,MICROSOFT,6.5
8406,RayStorm HD,Xbox360,MICROSOFT,7.3
12750,Le Tour de France,Xbox360,MICROSOFT,8.0
2403,Raid: World War II,XboxOne,MICROSOFT,5.6
6132,Army Men: Sarge's Heroes 2,Nintendo64,NINTENDO,6.9
5549,Desert Child,Switch,NINTENDO,6.7
1178,Star Wars The Clone Wars: Republic Heroes,PC,PC,4.7
962,AereA,PlayStation4,SONY,4.4
2883,GTI Club Supermini Festa!,Wii,NINTENDO,5.8
1462,League of War: VR Arena,PlayStation4,SONY,5.0
3983,Carrier Command: Gaea Mission,Xbox360,MICROSOFT,6.3
1855,Pokemon Dash,DS,NINTENDO,5.3
736,Harvest Moon 3D: The Lost Valley,3DS,NINTENDO,4.1
1453,Dungeons & Dragons: Daggerdale,Xbox360,MICROSOFT,5.0
739,Animal Crossing: amiibo Festival,WiiU,NINTENDO,4.1
1290,The Amazing Spider-Man 2,XboxOne,MICROSOFT,4.8
1440,Gravitronix,Wii,NINTENDO,5.0
14771,Lowrider,PlayStation2,SONY,8.4
2457,Nightcaster II: Equinox,Xbox,MICROSOFT,5.6
937,Tetris Worlds,GameCube,NINTENDO,4.4
1232,Soul Axiom,PlayStation4,SONY,4.8
796,Agony,PC,PC,4.2
2945,Tactical Intervention,PC,PC,5.9
12434,Spectral Souls: Resurrection of the Ethereal Empires,PSP,SONY,7.9
998,Tempest,Xbox360,MICROSOFT,4.5
1399,Decay of Logos,PlayStation4,SONY,4.9
1389,Wing Island,Wii,NINTENDO,4.9
1765,My Pokemon Ranch,Wii,NINTENDO,5.2
7315,Mahjong Tales: Ancient Wisdom,PlayStation3,SONY,7.1
1819,Saw II: Flesh & Blood,Xbox360,MICROSOFT,5.3
1112,MLB Front Office Manager,Xbox360,MICROSOFT,4.6
1768,Smashing Drive,GameCube,NINTENDO,5.2
1464,Submerged,PC,PC,5.0
1235,Risen 2: Dark Waters,PlayStation3,SONY,4.8
6111,"Warhammer 40,000: Fire Warrior",PC,PC,6.9
1459,X-Men: Destiny,Xbox360,MICROSOFT,5.0
2862,Devil's Hunt,PC,PC,5.8
3217,HomeTown Story,3DS,NINTENDO,6.0
3305,Sonic Boom: Shattered Crystal,3DS,NINTENDO,6.0
6024,Venetica,PlayStation3,SONY,6.8
1003,Tony Hawk Ride,Wii,NINTENDO,4.5
8524,Terminator: Resistance,PlayStation4,SONY,7.3
1745,Lego Star Wars II: The Original Trilogy,DS,NINTENDO,5.2
1231,SingStar: Ultimate Party,PlayStation4,SONY,4.8
3334,Catwoman,GameCube,NINTENDO,6.0
15223,Tom Clancy's HAWX 2,Wii,NINTENDO,8.5
14237,James Cameron's Dark Angel,Xbox,MICROSOFT,8.3
1450,Transformers: Rise of the Dark Spark,XboxOne,MICROSOFT,5.0
1461,RUNE II: Decapitation Edition,PC,PC,5.0
3416,Prison Break: The Conspiracy,PC,PC,6.1
1007,Scribblenauts Showdown,Switch,NINTENDO,4.5
8015,The Scorpion King: Rise of the Akkadian,PlayStation2,SONY,7.2
1382,Alone in the Dark,PlayStation2,SONY,4.9
2880,Ice Age,GameBoyAdvance,NINTENDO,5.8
4338,Bellator: MMA Onslaught,Xbox360,MICROSOFT,6.4
33,Extinction,PlayStation4,SONY,1.5
6576,Bee Simulator,PlayStation4,SONY,7.0
2342,Fantastic Four: Rise of the Silver Surfer,PlayStation3,SONY,5.6
742,Adventure Time: Explore the Dungeon Because I DON'T KNOW!,Xbox360,MICROSOFT,4.1
274,Stronghold 3,PC,PC,3.0
11410,Rush'N Attack Ex-Patriot,PlayStation3,SONY,7.8
9049,Conflict Zone,PlayStation2,SONY,7.4
3257,Transformers: The Game,PSP,SONY,6.0
4231,Paranoia: Happiness is Mandatory,PC,PC,6.4
3353,The Guy Game,Xbox,MICROSOFT,6.0
7020,Legendary,Xbox360,MICROSOFT,7.0
138,Sonic Free Riders,Xbox360,MICROSOFT,2.3
649,Monster Jam Steel Titans,XboxOne,MICROSOFT,4.0
2542,Hexodius,PC,PC,5.7
741,Solarix,PC,PC,4.1
142,Loons - The Fight for Fame,Xbox,MICROSOFT,2.3
3778,The Punisher: No Mercy,PlayStation3,SONY,6.2
5491,Indianapolis 500 Legends,Wii,NINTENDO,6.7
2360,Supremacy MMA,PlayStation3,SONY,5.6
9048,Blood Drive,PlayStation3,SONY,7.4
54,Cities XXL,PC,PC,1.7
15842,Predator: Concrete Jungle,PlayStation2,SONY,8.7
2218,Looney Tunes: Back in Action,GameBoyAdvance,NINTENDO,5.5
2255,Hellboy: The Science of Evil,PlayStation3,SONY,5.5
2252,Pac-Man Fever,PlayStation2,SONY,5.5
400,The Ant Bully,PC,PC,3.4
3878,Monster Jam: Maximum Destruction,PlayStation2,SONY,6.2
9379,Herbie: Fully Loaded,GameBoyAdvance,NINTENDO,7.5
13148,Naughty Bear: Panic in Paradise,Xbox360,MICROSOFT,8.1
2049,Dreamkiller,PC,PC,5.4
623,Hole in the Wall,Xbox360,MICROSOFT,3.9
2545,Mage Knight: Apocalypse,PC,PC,5.7
580,Coast Guard,PC,PC,3.8
2067,Deep Black: Episode 1,Xbox360,MICROSOFT,5.4
2228,Red Ninja: End of Honor,PlayStation2,SONY,5.5
2552,Call of Juarez: The Cartel,Xbox360,MICROSOFT,5.7
10731,Scramble,Xbox360,MICROSOFT,7.7
5500,Teenage Mutant Ninja Turtles 2: Battle Nexus,PlayStation2,SONY,6.7
4593,50 Cent: Bulletproof,PlayStation2,SONY,6.5
2363,Iron Man,PlayStation2,SONY,5.6
9380,G.I. Joe: The Rise of Cobra,DS,NINTENDO,7.5
9993,Death Jr. and the Science Fair of Doom,DS,NINTENDO,7.6
687,Mass Effect: Pinnacle Station,Xbox360,MICROSOFT,4.0
5431,The Muppets: Movie Adventures,PlayStationVita,SONY,6.7
371,Astro Boy: The Video Game,Wii,NINTENDO,3.4
2145,Crazy Taxi: Catch a Ride,GameBoyAdvance,NINTENDO,5.5
10887,FlingSmash,Wii,NINTENDO,7.7
10891,Delta Force - Black Hawk Down: Team Sabre,PlayStation2,SONY,7.7
4389,Digimon World 4,PlayStation2,SONY,6.4
1780,Amazons & Aliens,PC,PC,5.2
6819,Pro Cycling Manager Season 2008: Le Tour de France,PC,PC,7.0
1791,Spyro: Enter the Dragonfly,GameCube,NINTENDO,5.2
448,MLB 2K13,Xbox360,MICROSOFT,3.5
329,Lucius II,PC,PC,3.2
999,"Crouching Tiger, Hidden Dragon",PlayStation2,SONY,4.5
8066,World Series Baseball 2K1,Dreamcast,SEGA,7.2
926,Mighty No. 9,WiiU,NINTENDO,4.4
6127,Army Men: Sarge's Heroes 2,PlayStation,SONY,6.9
9290,Murakumo: Renegade Mech Pursuit,Xbox,MICROSOFT,7.5
6161,Regular Show: Mordecai and Rigby in 8-Bit Land,3DS,NINTENDO,6.9
2169,Zathura,Xbox,MICROSOFT,5.5
12543,Dragon Ball Z: Infinite World,PlayStation2,SONY,8.0
1764,Driver: Renegade,3DS,NINTENDO,5.2
4012,Real War,PC,PC,6.3
13598,The Fight: Lights Out,PlayStation3,SONY,8.1
7389,Carmageddon 3: TDR 2000,PC,PC,7.1
12649,Freestyle Street Soccer,GameCube,NINTENDO,8.0
3749,Lux-Pain,DS,NINTENDO,6.2
1790,Those Who Remain,PC,PC,5.2
3268,Alex Rider: Stormbreaker,DS,NINTENDO,6.0
9384,Sonic Adventure,Xbox360,MICROSOFT,7.5
586,Paranautical Activity,XboxOne,MICROSOFT,3.8
201,Tortuga - Two Treasures,PC,PC,2.7
380,Fire Pro Wrestling,Xbox360,MICROSOFT,3.4
624,Aliens: Colonial Marines,Xbox360,MICROSOFT,3.9
1225,Rock of the Dead,Xbox360,MICROSOFT,4.8
4194,Dogz,GameBoyAdvance,NINTENDO,6.3
342,Carnival Games,DS,NINTENDO,3.3
2539,IRONFALL Invasion,3DS,NINTENDO,5.7
928,Ford Bold Moves Street Racing,PC,PC,4.4
4165,Teenage Mutant Ninja Turtles 2: Battle Nexus,Xbox,MICROSOFT,6.3
2370,Morphies Law,Switch,NINTENDO,5.6
13558,ChoroQ,PlayStation2,SONY,8.1
995,Frank Herbert's Dune,PC,PC,4.5
5378,Stolen,PC,PC,6.7
7852,Alien Syndrome,Wii,NINTENDO,7.2
723,Homefront: The Revolution,PlayStation4,SONY,4.1
2224,A Bastard's Tale,PlayStation4,SONY,5.5
1226,MX Vs ATV: Supercross,Xbox360,MICROSOFT,4.8
1945,Le Tour de France 2013 - 100th Edition,PlayStation3,SONY,5.3
84,The Dark Eye : Book of Heroes,PC,PC,2.0
1234,Harry Potter and the Half-Blood Prince,DS,NINTENDO,4.8
4993,Stormrise,Xbox360,MICROSOFT,6.6
1905,Star Wars The Clone Wars: Republic Heroes,Wii,NINTENDO,5.3
835,Vietcong: Purple Haze,PlayStation2,SONY,4.3
12861,Beat Down: Fists of Vengeance,PlayStation2,SONY,8.0
2372,Astonishia Story,PSP,SONY,5.6
1827,CSI: Crime Scene Investigation: Hard Evidence,Xbox360,MICROSOFT,5.3
1377,Terminator Salvation,Xbox360,MICROSOFT,4.9
12460,Battle Assault 3 featuring Gundam Seed,PlayStation2,SONY,7.9
5028,Past Cure,PC,PC,6.6
4819,Grotesque Tactics 2: Dungeons & Donuts,PC,PC,6.5
1896,SNK vs. Capcom Card Fighters DS,DS,NINTENDO,5.3
797,Pearl Harbor: Defend the Fleet,PC,PC,4.2
14170,Monster 4x4: Masters of Metal,PlayStation2,SONY,8.3
798,Resident Evil: Operation Raccoon City,PC,PC,4.2
5885,Strike Force Bowling,PlayStation2,SONY,6.8
7846,Ephemeral Fantasia,PlayStation2,SONY,7.2
6155,Valhalla Knights 3,PlayStationVita,SONY,6.9
2551,Eragon,Xbox360,MICROSOFT,5.7
3060,Cabela's Alaskan Adventures,Xbox360,MICROSOFT,5.9
2855,Sprung,DS,NINTENDO,5.8
6850,Malice,Xbox,MICROSOFT,7.0
1205,Daylight,PlayStation4,SONY,4.7
6190,Special Forces: Team X,PC,PC,6.9
12364,Otomedius Excellent,Xbox360,MICROSOFT,7.9
8481,Out of Ammo,PlayStation4,SONY,7.3
850,Bush Hockey League,PC,PC,4.3
6136,The Guy Game,PlayStation2,SONY,6.9
11395,Paradise Cracked,PC,PC,7.8
3134,Syberia 3,PlayStation4,SONY,6.0
738,LocoCycle,XboxOne,MICROSOFT,4.1
4573,James Cameron's Dark Angel,PlayStation2,SONY,6.5
744,Michael Phelps: Push the Limit,Xbox360,MICROSOFT,4.1
5773,Dragon Ball Z: Sagas,GameCube,NINTENDO,6.8
1909,Red Bull BC One,DS,NINTENDO,5.3
3122,Legend of the North: Konung,PC,PC,6.0
1605,SpongeBob Squarepants: The Yellow Avenger,PSP,SONY,5.1
295,The Secrets of Atlantis,PC,PC,3.1
1091,Brave: A Warrior's Tale,Wii,NINTENDO,4.6
1027,Duke Nukem Forever,Xbox360,MICROSOFT,4.5
2231,Theatre of War 3: Korea,PC,PC,5.5
2844,Cannon Fodder 3,PC,PC,5.8
9137,Namco Museum Remix,Wii,NINTENDO,7.4
5676,Pirates of the Caribbean: The Curse of the Black Pearl,GameBoyAdvance,NINTENDO,6.8
1010,Dollar Dash,Xbox360,MICROSOFT,4.5
12513,Just Dance,Wii,NINTENDO,7.9
122,Spore Hero Arena,DS,NINTENDO,2.2
4490,Blade II,PlayStation2,SONY,6.4
4555,Platoon: The 1st Airborne Cavalry Division in Vietnam,PC,PC,6.4
3797,CSI: Crime Scene Investigation: Hard Evidence,Wii,NINTENDO,6.2
7350,Nitrobike,Wii,NINTENDO,7.1
585,Rugby 20,PlayStation4,SONY,3.8
4428,Operation Blockade,PC,PC,6.4
3933,Get On Da Mic,PlayStation2,SONY,6.3
10156,Fist of the North Star: Ken's Rage 2,PlayStation3,SONY,7.6
1738,Space Invaders Revolution,DS,NINTENDO,5.2
1024,Naruto Shippuden: Ninja Council 4,DS,NINTENDO,4.5
1583,Star Trek: Conquest,Wii,NINTENDO,5.1
1011,Bad Bots,PC,PC,4.5
3028,Aliens vs. Predator: Requiem,PSP,SONY,5.9
127,Dragon Ball Z for Kinect,Xbox360,MICROSOFT,2.2
7871,Mercenaries 2: World in Flames,PlayStation2,SONY,7.2
1601,Pirates of the Caribbean: The Legend of Jack Sparrow,PC,PC,5.1
3379,Blue Estate,PlayStation4,SONY,6.0
